frame_id	cam_pitch	cam_yaw		vehicel_speed	steeringwheel_angle
13172		-3.229858	-0.509274	11.015625		0.062500
13173		-3.229858	-0.509274	11.359375		0.562500
13174		-3.229858	-0.509274	11.359375		0.562500
13175		-3.229858	-0.509274	11.578125		0.562500
13176		-3.229858	-0.509274	11.968750		0.562500
13177		-3.229858	-0.509274	11.968750		0.500000
13178		-3.229858	-0.509274	12.312500		0.500000
13179		-3.229858	-0.509274	12.765625		0.500000
13180		-3.229858	-0.509274	12.765625		0.500000
13181		-3.229858	-0.509274	13.156250		0.875000
13182		-3.229858	-0.509274	13.609375		1.062500
13183		-3.229858	-0.509274	13.609375		1.125000
13184		-3.229858	-0.509274	14.062500		1.250000
13185		-3.229858	-0.509274	14.062500		1.750000
13186		-3.229858	-0.509274	14.390625		2.125000
13187		-3.229858	-0.509274	14.734375		2.562500
13188		-3.229858	-0.509274	14.734375		2.687500
13189		-3.229858	-0.509274	15.687500		4.625000
13190		-3.229858	-0.509274	15.687500		5.125000
13191		-3.229858	-0.509274	16.078125		5.375000
13192		-3.229858	-0.509274	16.078125		5.375000
13193		-3.229858	-0.509274	16.468750		5.375000
13194		-3.229858	-0.509274	16.875000		5.375000
13195		-3.229858	-0.509274	16.875000		5.375000
13196		-3.229858	-0.509274	17.265625		5.375000
13197		-3.229858	-0.509274	17.656250		5.375000
13198		-3.229858	-0.509274	17.656250		5.437500
13199		-3.229858	-0.509274	18.109375		5.375000
13200		-3.229858	-0.509274	18.437500		5.375000
13201		-3.229858	-0.509274	18.437500		5.312500
13202		-3.229858	-0.509274	18.890625		5.250000
13203		-3.229858	-0.509274	19.234375		5.187500
13204		-3.229858	-0.509274	19.234375		4.875000
13205		-3.229858	-0.509274	19.625000		4.750000
13206		-3.229858	-0.509274	20.015625		4.625000
13207		-3.229858	-0.509274	20.359375		4.625000
13208		-3.229858	-0.509274	20.359375		4.562500
13209		-3.229858	-0.509274	20.750000		4.500000
13210		-3.229858	-0.509274	20.750000		4.562500
13211		-3.229858	-0.509274	21.140625		4.562500
13212		-3.229858	-0.509274	21.484375		4.562500
13213		-3.229858	-0.509274	21.484375		4.562500
13214		-3.229858	-0.509274	21.875000		4.375000
13215		-3.229858	-0.509274	22.265625		3.750000
13216		-3.229858	-0.509274	22.265625		3.312500
13217		-3.229858	-0.509274	22.609375		2.750000
13218		-3.229858	-0.509274	22.937500		2.750000
13219		-3.229858	-0.509274	22.937500		2.625000
13220		-3.229858	-0.509274	23.343750		2.500000
13221		-3.229858	-0.509274	23.625000		2.125000
13222		-3.229858	-0.509274	23.625000		1.687500
13223		-3.229858	-0.509274	24.015625		1.375000
13224		-3.229858	-0.509274	24.234375		0.937500
13225		-3.229858	-0.509274	24.578125		0.312500
13226		-3.229858	-0.509274	24.578125		0.000000
13227		-3.229858	-0.509274	24.906250		4095.812500
13228		-3.229858	-0.509274	24.906250		4095.750000
13229		-3.229858	-0.509274	25.187500		4095.562500
13230		-3.229858	-0.509274	25.531250		4095.625000
13231		-3.229858	-0.509274	25.531250		4095.625000
13232		-3.229858	-0.509274	25.703125		4095.625000
13233		-3.229858	-0.509274	25.921875		4095.750000
13234		-3.229858	-0.509274	25.921875		4095.875000
13235		-3.229858	-0.509274	25.875000		4095.875000
13236		-3.229858	-0.509274	25.875000		4095.812500
13237		-3.229858	-0.509274	25.875000		4095.875000
13238		-3.229858	-0.509274	25.921875		4095.875000
13239		-3.229858	-0.509274	25.921875		4095.625000
13240		-3.229858	-0.509274	25.921875		4095.187500
13241		-3.229858	-0.509274	25.984375		4094.750000
13242		-3.229858	-0.509274	25.984375		4094.625000
13243		-3.229858	-0.509274	25.984375		4094.562500
13244		-3.229858	-0.509274	25.984375		4094.562500
13245		-3.229858	-0.509274	26.031250		4094.500000
13246		-3.229858	-0.509274	26.031250		4094.437500
13247		-3.229858	-0.509274	25.984375		4094.312500
13248		-3.229858	-0.509274	26.093750		4093.500000
13249		-3.229858	-0.509274	26.093750		4093.062500
13250		-3.229858	-0.509274	26.312500		4092.500000
13251		-3.229858	-0.509274	26.156250		4092.437500
13252		-3.229858	-0.509274	26.156250		4092.062500
13253		-3.229858	-0.509274	26.156250		4092.062500
13254		-3.229858	-0.509274	26.156250		4092.125000
13255		-3.229858	-0.509274	25.984375		4093.562500
13256		-3.229858	-0.509274	25.921875		0.125000
13257		-3.229858	-0.509274	25.921875		1.062500
13258		-3.229858	-0.509274	25.875000		1.500000
13259		-3.229858	-0.509274	25.703125		1.500000
13260		-3.229858	-0.509274	25.593750		1.437500
13261		-3.229858	-0.509274	25.468750		1.437500
13262		-3.229858	-0.509274	25.468750		1.437500
13263		-3.229858	-0.509274	25.468750		1.500000
13264		-3.229858	-0.509274	25.421875		1.437500
13265		-3.229858	-0.509274	25.250000		1.437500
13266		-3.229858	-0.509274	25.312500		1.437500
13267		-3.229858	-0.509274	25.312500		1.437500
13268		-3.229858	-0.509274	25.250000		1.437500
13269		-3.229858	-0.509274	25.250000		1.437500
13270		-3.229858	-0.509274	25.250000		1.437500
13271		-3.229858	-0.509274	25.359375		1.437500
13272		-3.229858	-0.509274	25.359375		1.500000
13273		-3.229858	-0.509274	25.421875		1.437500
13274		-3.229858	-0.509274	25.468750		1.437500
13275		-3.229858	-0.509274	25.468750		1.437500
13276		-3.229858	-0.509274	25.531250		1.562500
13277		-3.229858	-0.509274	25.750000		1.562500
13278		-3.229858	-0.509274	25.921875		1.562500
13279		-3.229858	-0.509274	25.921875		1.562500
13280		-3.229858	-0.509274	26.156250		1.562500
13281		-3.229858	-0.509274	26.156250		1.500000
13282		-3.229858	-0.509274	26.312500		1.500000
13283		-3.229858	-0.509274	26.718750		1.437500
13284		-3.229858	-0.509274	26.718750		1.437500
13285		-3.229858	-0.509274	26.718750		1.250000
13286		-3.229858	-0.509274	27.046875		1.125000
13287		-3.229858	-0.509274	27.328125		1.125000
13288		-3.229858	-0.509274	27.328125		1.125000
13289		-3.229858	-0.509274	27.562500		1.125000
13290		-3.229858	-0.509274	27.562500		1.125000
13291		-3.229858	-0.509274	27.843750		1.000000
13292		-3.229858	-0.509274	28.000000		1.000000
13293		-3.229858	-0.509274	28.000000		0.937500
13294		-3.229858	-0.509274	28.062500		0.750000
13295		-3.229858	-0.509274	28.171875		0.812500
13296		-3.229858	-0.509274	28.234375		0.812500
13297		-3.229858	-0.509274	28.234375		0.562500
13298		-3.229858	-0.509274	28.234375		0.000000
13299		-3.229858	-0.509274	28.234375		4095.687500
13300		-3.229858	-0.509274	28.171875		4095.437500
13301		-3.229858	-0.509274	28.234375		4095.312500
13302		-3.229858	-0.509274	28.125000		4095.312500
13303		-3.229858	-0.509274	28.125000		4095.312500
13304		-3.229858	-0.509274	28.171875		4095.937500
13305		-3.229858	-0.509274	28.171875		1.062500
13306		-3.229858	-0.509274	28.234375		2.500000
13307		-3.229858	-0.509274	28.234375		3.000000
13308		-3.229858	-0.509274	28.234375		3.375000
13309		-3.229858	-0.509274	28.406250		3.312500
13310		-3.229858	-0.509274	28.453125		3.250000
13311		-3.229858	-0.509274	28.453125		3.125000
13312		-3.229858	-0.509274	28.625000		2.625000
13313		-3.229858	-0.509274	28.796875		2.187500
13314		-3.229858	-0.509274	28.796875		1.500000
13315		-3.229858	-0.509274	28.968750		1.062500
13316		-3.229858	-0.509274	29.187500		0.937500
13317		-3.229858	-0.509274	29.187500		0.812500
13318		-3.229858	-0.509274	29.468750		0.312500
13319		-3.229858	-0.509274	29.687500		0.000000
13320		-3.229858	-0.509274	29.921875		4095.875000
13321		-3.229858	-0.509274	29.921875		4095.875000
13322		-3.229858	-0.509274	30.203125		4095.750000
13323		-3.229858	-0.509274	30.203125		4095.750000
13324		-3.229858	-0.509274	30.484375		4095.750000
13325		-3.229858	-0.509274	30.703125		4095.812500
13326		-3.229858	-0.509274	30.703125		4095.750000
13327		-3.229858	-0.509274	30.984375		4095.750000
13328		-3.229858	-0.509274	31.265625		4095.750000
13329		-3.229858	-0.509274	31.500000		4095.812500
13330		-3.229858	-0.509274	31.500000		4095.750000
13331		-3.229858	-0.509274	31.828125		4095.750000
13332		-3.229858	-0.509274	31.828125		4095.812500
13333		-3.229858	-0.509274	32.000000		0.125000
13334		-3.229858	-0.509274	32.390625		1.000000
13335		-3.229858	-0.509274	32.390625		1.500000
13336		-3.229858	-0.509274	32.562500		1.750000
13337		-3.229858	-0.509274	32.671875		1.937500
13338		-3.229858	-0.509274	32.625000		2.125000
13339		-3.229858	-0.509274	32.625000		2.125000
13340		-3.229858	-0.509274	32.781250		2.125000
13341		-3.229858	-0.509274	32.781250		2.125000
13342		-3.229858	-0.509274	32.781250		2.125000
13343		-3.229858	-0.509274	32.781250		2.125000
13344		-3.229858	-0.509274	32.781250		2.125000
13345		-3.229858	-0.509274	32.781250		2.125000
13346		-3.229858	-0.509274	32.781250		2.125000
13347		-3.229858	-0.509274	33.234375		2.125000
13348		-3.229858	-0.509274	33.234375		2.125000
13349		-3.229858	-0.509274	32.781250		2.125000
13350		-3.229858	-0.509274	32.781250		1.937500
13351		-3.229858	-0.509274	32.906250		1.750000
13352		-3.229858	-0.509274	33.015625		1.750000
13353		-3.229858	-0.509274	33.015625		1.687500
13354		-3.229858	-0.509274	32.953125		1.625000
13355		-3.229858	-0.509274	33.015625		1.625000
13356		-3.229858	-0.509274	32.953125		1.437500
13357		-3.229858	-0.509274	32.953125		1.250000
13358		-3.229858	-0.509274	33.125000		1.125000
13359		-3.229858	-0.509274	33.125000		1.125000
13360		-3.229858	-0.509274	33.062500		1.187500
13361		-3.229858	-0.509274	33.062500		1.187500
13362		-3.229858	-0.509274	33.062500		1.187500
13363		-3.229858	-0.509274	33.062500		1.125000
13364		-3.229858	-0.509274	33.062500		1.125000
13365		-3.229858	-0.509274	33.125000		1.125000
13366		-3.229858	-0.509274	33.125000		1.125000
13367		-3.229858	-0.509274	33.125000		1.125000
13368		-3.229858	-0.509274	33.125000		1.125000
13369		-3.229858	-0.509274	33.234375		1.125000
13370		-3.229858	-0.509274	33.187500		1.125000
13371		-3.229858	-0.509274	33.187500		1.125000
13372		-3.229858	-0.509274	33.187500		1.125000
13373		-3.229858	-0.509274	33.187500		1.125000
13374		-3.229858	-0.509274	33.234375		1.125000
13375		-3.229858	-0.509274	33.234375		1.125000
13376		-3.229858	-0.509274	33.296875		1.125000
13377		-3.229858	-0.509274	33.296875		1.062500
13378		-3.229858	-0.509274	33.343750		1.062500
13379		-3.229858	-0.509274	33.406250		1.062500
13380		-3.229858	-0.509274	33.468750		1.062500
13381		-3.229858	-0.509274	33.468750		1.062500
13382		-3.229858	-0.509274	33.578125		1.062500
13383		-3.229858	-0.509274	33.578125		1.125000
13384		-3.229858	-0.509274	33.578125		1.187500
13385		-3.229858	-0.509274	33.625000		1.187500
13386		-3.229858	-0.509274	33.625000		1.312500
13387		-3.229858	-0.509274	33.687500		1.312500
13388		-3.229858	-0.509274	33.796875		1.312500
13389		-3.229858	-0.509274	33.796875		1.312500
13390		-3.229858	-0.509274	33.906250		1.312500
13391		-3.229858	-0.509274	34.031250		1.500000
13392		-3.229858	-0.509274	34.140625		1.687500
13393		-3.229858	-0.509274	34.140625		1.750000
13394		-3.229858	-0.509274	34.250000		2.125000
13395		-3.229858	-0.509274	34.250000		2.625000
13396		-3.229858	-0.509274	34.312500		3.437500
13397		-3.229858	-0.509274	34.468750		3.812500
13398		-3.229858	-0.509274	34.531250		4.375000
13399		-3.229858	-0.509274	34.531250		4.437500
13400		-3.229858	-0.509274	34.703125		4.437500
13401		-3.229858	-0.509274	34.703125		4.437500
13402		-3.229858	-0.509274	34.750000		4.437500
13403		-3.229858	-0.509274	34.921875		4.375000
13404		-3.229858	-0.509274	34.921875		4.125000
13405		-3.229858	-0.509274	35.031250		3.750000
13406		-3.229858	-0.509274	35.265625		3.500000
13407		-3.229858	-0.509274	35.265625		3.375000
13408		-3.229858	-0.509274	35.437500		3.062500
13409		-3.229858	-0.509274	35.656250		2.812500
13410		-3.229858	-0.509274	35.656250		2.625000
13411		-3.229858	-0.509274	35.765625		2.187500
13412		-3.229858	-0.509274	36.046875		1.250000
13413		-3.229858	-0.509274	36.046875		0.937500
13414		-3.229858	-0.509274	36.109375		0.875000
13415		-3.229858	-0.509274	36.437500		0.875000
13416		-3.229858	-0.509274	36.671875		0.500000
13417		-3.229858	-0.509274	36.671875		0.437500
13418		-3.229858	-0.509274	36.953125		0.437500
13419		-3.229858	-0.509274	36.953125		0.437500
13420		-3.229858	-0.509274	37.343750		0.312500
13421		-3.229858	-0.509274	37.625000		0.250000
13422		-3.229858	-0.509274	37.625000		0.312500
13423		-3.229858	-0.509274	37.968750		0.312500
13424		-3.229858	-0.509274	38.250000		0.312500
13425		-3.229858	-0.509274	38.250000		0.312500
13426		-3.229858	-0.509274	38.531250		0.312500
13427		-3.229858	-0.509274	38.687500		0.312500
13428		-3.229858	-0.509274	38.687500		0.312500
13429		-3.229858	-0.509274	38.750000		0.312500
13430		-3.229858	-0.509274	38.859375		0.312500
13431		-3.229858	-0.509274	38.859375		0.312500
13432		-3.229858	-0.509274	38.921875		0.187500
13433		-3.229858	-0.509274	38.859375		0.250000
13434		-3.229858	-0.509274	38.812500		0.312500
13435		-3.229858	-0.509274	38.812500		0.250000
13436		-3.229858	-0.509274	38.750000		0.312500
13437		-3.229858	-0.509274	38.750000		0.375000
13438		-3.229858	-0.509274	38.921875		0.312500
13439		-3.229858	-0.509274	38.750000		0.312500
13440		-3.229858	-0.509274	38.750000		0.375000
13441		-3.229858	-0.509274	38.750000		0.437500
13442		-3.229858	-0.509274	38.687500		0.687500
13443		-3.229858	-0.509274	38.687500		0.812500
13444		-3.229858	-0.509274	38.750000		1.062500
13445		-3.229858	-0.509274	38.640625		1.062500
13446		-3.229858	-0.509274	38.640625		1.187500
13447		-3.229858	-0.509274	38.687500		1.375000
13448		-3.229858	-0.509274	38.531250		1.437500
13449		-3.229858	-0.509274	38.531250		1.375000
13450		-3.229858	-0.509274	38.468750		1.437500
13451		-3.229858	-0.509274	38.250000		1.375000
13452		-3.229858	-0.509274	38.125000		1.250000
13453		-3.229858	-0.509274	38.125000		0.937500
13454		-3.229858	-0.509274	37.968750		0.812500
13455		-3.229858	-0.509274	37.843750		0.312500
13456		-3.229858	-0.509274	37.843750		0.187500
13457		-3.229858	-0.509274	37.796875		0.062500
13458		-3.229858	-0.509274	37.734375		0.062500
13459		-3.229858	-0.509274	37.734375		0.125000
13460		-3.229858	-0.509274	37.687500		0.062500
13461		-3.229858	-0.509274	37.687500		0.187500
13462		-3.229858	-0.509274	37.687500		0.312500
13463		-3.229858	-0.509274	37.843750		0.562500
13464		-3.229858	-0.509274	37.843750		0.687500
13465		-3.229858	-0.509274	38.015625		0.687500
13466		-3.229858	-0.509274	38.125000		0.750000
13467		-3.229858	-0.509274	38.468750		0.937500
13468		-3.229858	-0.509274	38.468750		1.000000
13469		-3.229858	-0.509274	38.750000		1.000000
13470		-3.229858	-0.509274	38.968750		1.000000
13471		-3.229858	-0.509274	38.968750		1.000000
13472		-3.229858	-0.509274	39.203125		1.000000
13473		-3.229858	-0.509274	39.203125		1.000000
13474		-3.229858	-0.509274	39.656250		1.000000
13475		-3.229858	-0.509274	39.937500		0.937500
13476		-3.229858	-0.509274	40.265625		1.000000
13477		-3.229858	-0.509274	40.265625		1.125000
13478		-3.229858	-0.509274	40.437500		1.750000
13479		-3.229858	-0.509274	40.609375		2.062500
13480		-3.229858	-0.509274	40.609375		2.125000
13481		-3.229858	-0.509274	40.890625		2.125000
13482		-3.229858	-0.509274	40.890625		2.250000
13483		-3.229858	-0.509274	41.109375		2.375000
13484		-3.229858	-0.509274	41.390625		2.437500
13485		-3.229858	-0.509274	41.390625		2.437500
13486		-3.229858	-0.509274	41.453125		2.437500
13487		-3.229858	-0.509274	41.671875		2.375000
13488		-3.229858	-0.509274	41.734375		2.375000
13489		-3.229858	-0.509274	41.734375		2.375000
13490		-3.229858	-0.509274	41.906250		2.375000
13491		-3.229858	-0.509274	41.906250		2.250000
13492		-3.229858	-0.509274	42.187500		2.187500
13493		-3.229858	-0.509274	42.234375		2.125000
13494		-3.229858	-0.509274	42.234375		1.937500
13495		-3.229858	-0.509274	42.406250		1.562500
13496		-3.229858	-0.509274	42.296875		0.937500
13497		-3.229858	-0.509274	42.406250		0.187500
13498		-3.229858	-0.509274	42.406250		4095.500000
13499		-3.229858	-0.509274	42.468750		4095.187500
13500		-3.229858	-0.509274	42.468750		4094.625000
13501		-3.229858	-0.509274	42.296875		4094.000000
13502		-3.229858	-0.509274	42.296875		4093.750000
13503		-3.229858	-0.509274	42.296875		4093.750000
13504		-3.229858	-0.509274	42.296875		4093.750000
13505		-3.229858	-0.509274	42.296875		4093.750000
13506		-3.229858	-0.509274	42.296875		4093.750000
13507		-3.229858	-0.509274	42.296875		4093.687500
13508		-3.229858	-0.509274	42.187500		4093.500000
13509		-3.229858	-0.509274	42.187500		4093.250000
13510		-3.229858	-0.509274	42.062500		4093.187500
13511		-3.229858	-0.509274	42.062500		4093.187500
13512		-3.229858	-0.509274	42.125000		4093.187500
13513		-3.229858	-0.509274	42.125000		4093.125000
13514		-3.229858	-0.509274	41.953125		4093.187500
13515		-3.229858	-0.509274	41.953125		4093.125000
13516		-3.229858	-0.509274	41.906250		4093.250000
13517		-3.229858	-0.509274	41.843750		4093.375000
13518		-3.229858	-0.509274	41.843750		4093.687500
13519		-3.229858	-0.509274	41.953125		4094.312500
13520		-3.229858	-0.509274	41.843750		4095.312500
13521		-3.229858	-0.509274	41.843750		4095.812500
13522		-3.229858	-0.509274	41.671875		0.250000
13523		-3.229858	-0.509274	41.562500		0.250000
13524		-3.229858	-0.509274	41.562500		0.312500
13525		-3.229858	-0.509274	41.343750		0.375000
13526		-3.229858	-0.509274	41.171875		0.375000
13527		-3.229858	-0.509274	41.171875		0.500000
13528		-3.229858	-0.509274	40.937500		0.562500
13529		-3.229858	-0.509274	40.937500		0.625000
13530		-3.229858	-0.509274	40.609375		1.437500
13531		-3.229858	-0.509274	40.609375		1.687500
13532		-3.229858	-0.509274	40.437500		2.062500
13533		-3.229858	-0.509274	40.437500		2.187500
13534		-3.229858	-0.509274	40.265625		2.750000
13535		-3.229858	-0.509274	40.156250		3.437500
13536		-3.229858	-0.509274	40.156250		4.000000
13537		-3.229858	-0.509274	39.984375		4.062500
13538		-3.229858	-0.509274	39.875000		4.062500
13539		-3.229858	-0.509274	39.875000		4.062500
13540		-3.229858	-0.509274	39.765625		4.062500
13541		-3.229858	-0.509274	39.531250		4.062500
13542		-3.229858	-0.509274	39.531250		4.062500
13543		-3.229858	-0.509274	39.312500		4.062500
13544		-3.229858	-0.509274	39.093750		3.500000
13545		-3.229858	-0.509274	39.093750		3.375000
13546		-3.229858	-0.509274	39.031250		3.187500
13547		-3.229858	-0.509274	38.812500		3.187500
13548		-3.229858	-0.509274	38.750000		3.250000
13549		-3.229858	-0.509274	38.750000		3.125000
13550		-3.229858	-0.509274	38.578125		3.000000
13551		-3.229858	-0.509274	38.578125		2.687500
13552		-3.229858	-0.509274	38.359375		2.250000
13553		-3.229858	-0.509274	38.015625		2.000000
13554		-3.229858	-0.509274	38.015625		1.437500
13555		-3.229858	-0.509274	37.906250		0.625000
13556		-3.229858	-0.509274	37.843750		4095.812500
13557		-3.229858	-0.509274	37.843750		4095.625000
13558		-3.229858	-0.509274	37.625000		4095.500000
13559		-3.229858	-0.509274	37.406250		4095.500000
13560		-3.229858	-0.509274	37.406250		4095.500000
13561		-3.229858	-0.509274	37.171875		4095.500000
13562		-3.229858	-0.509274	37.000000		4095.250000
13563		-3.229858	-0.509274	37.000000		4095.187500
13564		-3.229858	-0.509274	36.718750		4095.250000
13565		-3.229858	-0.509274	36.671875		4095.250000
13566		-3.229858	-0.509274	36.671875		4095.250000
13567		-3.229858	-0.509274	36.671875		4095.250000
13568		-3.229858	-0.509274	36.562500		4095.250000
13569		-3.229858	-0.509274	36.562500		4095.250000
13570		-3.229858	-0.509274	36.390625		4095.312500
13571		-3.229858	-0.509274	36.328125		4095.312500
13572		-3.229858	-0.509274	36.328125		4095.437500
13573		-3.229858	-0.509274	36.390625		0.062500
13574		-3.229858	-0.509274	36.437500		0.937500
13575		-3.229858	-0.509274	36.437500		1.250000
13576		-3.229858	-0.509274	36.500000		1.562500
13577		-3.229858	-0.509274	36.500000		1.625000
13578		-3.229858	-0.509274	36.500000		1.625000
13579		-3.229858	-0.509274	36.437500		1.625000
13580		-3.229858	-0.509274	36.437500		1.625000
13581		-3.229858	-0.509274	36.437500		1.687500
13582		-3.229858	-0.509274	36.500000		1.687500
13583		-3.229858	-0.509274	36.562500		1.625000
13584		-3.229858	-0.509274	36.437500		1.625000
13585		-3.229858	-0.509274	36.437500		1.625000
13586		-3.229858	-0.509274	36.390625		1.625000
13587		-3.229858	-0.509274	36.390625		1.625000
13588		-3.229858	-0.509274	36.328125		1.625000
13589		-3.229858	-0.509274	36.328125		1.625000
13590		-3.229858	-0.509274	36.328125		1.625000
13591		-3.229858	-0.509274	36.156250		1.625000
13592		-3.229858	-0.509274	36.000000		1.625000
13593		-3.229858	-0.509274	36.000000		1.625000
13594		-3.229858	-0.509274	35.828125		1.625000
13595		-3.229858	-0.509274	35.765625		1.625000
13596		-3.229858	-0.509274	35.765625		1.625000
13597		-3.229858	-0.509274	35.593750		1.625000
13598		-3.229858	-0.509274	35.484375		1.625000
13599		-3.229858	-0.509274	35.484375		1.625000
13600		-3.229858	-0.509274	35.312500		1.625000
13601		-3.229858	-0.509274	35.203125		1.625000
13602		-3.229858	-0.509274	35.203125		1.562500
13603		-3.229858	-0.509274	34.984375		1.437500
13604		-3.229858	-0.509274	34.921875		1.062500
13605		-3.229858	-0.509274	34.921875		0.562500
13606		-3.229858	-0.509274	34.703125		4095.875000
13607		-3.229858	-0.509274	34.703125		4095.750000
13608		-3.229858	-0.509274	34.359375		4095.375000
13609		-3.229858	-0.509274	34.359375		4095.375000
13610		-3.229858	-0.509274	34.140625		4095.375000
13611		-3.229858	-0.509274	34.140625		4095.500000
13612		-3.229858	-0.509274	33.859375		4095.750000
13613		-3.229858	-0.509274	33.578125		4095.812500
13614		-3.229858	-0.509274	33.578125		0.062500
13615		-3.229858	-0.509274	33.296875		0.062500
13616		-3.229858	-0.509274	32.953125		0.125000
13617		-3.229858	-0.509274	32.953125		0.125000
13618		-3.229858	-0.509274	32.671875		0.375000
13619		-3.229858	-0.509274	32.281250		0.750000
13620		-3.229858	-0.509274	32.281250		1.437500
13621		-3.229858	-0.509274	32.062500		2.062500
13622		-3.229858	-0.509274	31.718750		2.687500
13623		-3.229858	-0.509274	31.718750		2.812500
13624		-3.229858	-0.509274	31.500000		3.000000
13625		-3.229858	-0.509274	31.500000		3.250000
13626		-3.229858	-0.509274	31.046875		3.312500
13627		-3.229858	-0.509274	31.046875		3.375000
13628		-3.229858	-0.509274	30.812500		3.312500
13629		-3.229858	-0.509274	30.812500		3.312500
13630		-3.229858	-0.509274	30.593750		3.312500
13631		-3.229858	-0.509274	30.312500		3.375000
13632		-3.229858	-0.509274	30.312500		3.125000
13633		-3.229858	-0.509274	30.203125		2.750000
13634		-3.229858	-0.509274	30.093750		1.875000
13635		-3.229858	-0.509274	30.093750		1.562500
13636		-3.229858	-0.509274	29.968750		1.375000
13637		-3.229858	-0.509274	29.921875		1.312500
13638		-3.229858	-0.509274	29.921875		1.000000
13639		-3.229858	-0.509274	29.968750		0.625000
13640		-3.229858	-0.509274	30.031250		4095.812500
13641		-3.229858	-0.509274	30.031250		4095.562500
13642		-3.229858	-0.509274	30.203125		4095.562500
13643		-3.229858	-0.509274	30.375000		4095.937500
13644		-3.229858	-0.509274	30.375000		0.312500
13645		-3.229858	-0.509274	30.484375		1.250000
13646		-3.229858	-0.509274	30.765625		1.625000
13647		-3.229858	-0.509274	30.765625		1.750000
13648		-3.229858	-0.509274	30.937500		1.937500
13649		-3.229858	-0.509274	31.093750		2.437500
13650		-3.229858	-0.509274	31.093750		2.500000
13651		-3.229858	-0.509274	31.328125		2.625000
13652		-3.229858	-0.509274	31.500000		2.625000
13653		-3.229858	-0.509274	31.656250		2.625000
13654		-3.229858	-0.509274	31.656250		2.625000
13655		-3.229858	-0.509274	31.656250		2.437500
13656		-3.229858	-0.509274	31.656250		1.750000
13657		-3.229858	-0.509274	31.609375		1.312500
13658		-3.229858	-0.509274	31.609375		1.125000
13659		-3.229858	-0.509274	31.609375		0.875000
13660		-3.229858	-0.509274	31.546875		0.562500
13661		-3.229858	-0.509274	31.500000		0.187500
13662		-3.229858	-0.509274	31.500000		4095.750000
13663		-3.229858	-0.509274	31.375000		4094.812500
13664		-3.229858	-0.509274	31.328125		4094.375000
13665		-3.229858	-0.509274	31.328125		4093.687500
13666		-3.229858	-0.509274	31.093750		4093.375000
13667		-3.229858	-0.509274	31.046875		4092.437500
13668		-3.229858	-0.509274	31.046875		4092.187500
13669		-3.229858	-0.509274	30.875000		4091.750000
13670		-3.229858	-0.509274	30.703125		4091.437500
13671		-3.229858	-0.509274	30.703125		4091.375000
13672		-3.229858	-0.509274	30.593750		4091.437500
13673		-3.229858	-0.509274	30.421875		4091.437500
13674		-3.229858	-0.509274	30.421875		4091.500000
13675		-3.229858	-0.509274	30.375000		4092.062500
13676		-3.229858	-0.509274	30.203125		4092.562500
13677		-3.229858	-0.509274	30.203125		4092.875000
13678		-3.229858	-0.509274	30.031250		4093.625000
13679		-3.229858	-0.509274	29.968750		4094.625000
13680		-3.229858	-0.509274	29.859375		4094.812500
13681		-3.229858	-0.509274	29.859375		4094.812500
13682		-3.229858	-0.509274	29.750000		4094.812500
13683		-3.229858	-0.509274	29.750000		4094.812500
13684		-3.229858	-0.509274	29.812500		4094.750000
13685		-3.229858	-0.509274	29.812500		4094.750000
13686		-3.229858	-0.509274	29.921875		4094.625000
13687		-3.229858	-0.509274	30.031250		4094.062500
13688		-3.229858	-0.509274	30.140625		4092.437500
13689		-3.229858	-0.509274	30.140625		4091.687500
13690		-3.229858	-0.509274	30.421875		4091.312500
13691		-3.229858	-0.509274	30.703125		4091.375000
13692		-3.229858	-0.509274	30.703125		4092.250000
13693		-3.229858	-0.509274	31.046875		4094.062500
13694		-3.229858	-0.509274	31.328125		4095.687500
13695		-3.229858	-0.509274	31.328125		0.250000
13696		-3.229858	-0.509274	31.656250		0.875000
13697		-3.229858	-0.509274	31.937500		0.625000
13698		-3.229858	-0.509274	31.937500		0.125000
13699		-3.229858	-0.509274	32.281250		4095.750000
13700		-3.229858	-0.509274	32.625000		4095.312500
13701		-3.229858	-0.509274	32.625000		4095.312500
13702		-3.229858	-0.509274	32.953125		4095.312500
13703		-3.229858	-0.509274	32.953125		4095.375000
13704		-3.229858	-0.509274	33.234375		4095.000000
13705		-3.229858	-0.509274	33.468750		4094.625000
13706		-3.229858	-0.509274	33.187500		4094.562500
13707		-3.229858	-0.509274	33.187500		4093.937500
13708		-3.229858	-0.509274	33.625000		4092.812500
13709		-3.229858	-0.509274	33.578125		4088.625000
13710		-3.229858	-0.509274	33.578125		4086.562500
13711		-3.229858	-0.509274	33.796875		4086.187500
13712		-3.229858	-0.509274	33.625000		4084.312500
13713		-3.229858	-0.509274	33.625000		4082.375000
13714		-3.229858	-0.509274	33.343750		4078.125000
13715		-3.229858	-0.509274	33.234375		4076.625000
13716		-3.229858	-0.509274	33.234375		4076.375000
13717		-3.229858	-0.509274	32.953125		4074.062500
13718		-3.229858	-0.509274	32.906250		4072.875000
13719		-3.229858	-0.509274	32.906250		4071.000000
13720		-3.229858	-0.509274	32.734375		4070.875000
13721		-3.229858	-0.509274	32.734375		4071.187500
13722		-3.229858	-0.509274	32.671875		4073.687500
13723		-3.229858	-0.509274	32.500000		4077.375000
